row_idx,absa_overall_sentiment,fw_overall_sentiment,absa_overall_emotion,fw_overall_emotion,absa_triplets_n,fw_triplets_n,triplet_term_sent_precision,triplet_term_sent_recall,triplet_term_sent_f1,fw_status_code,fw_error
353,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
354,Negative,Negative,Sadness,Sadness,2,2,1.0,0.5,0.6666666666666666,200,
355,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
356,Negative,Negative,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
357,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
358,Neutral,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
359,Neutral,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
360,Negative,Negative,Anger,Sadness,2,2,0.5,0.5,0.5,200,
361,Positive,Neutral,Happy,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
362,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
363,Negative,Negative,Anger,Anger,3,2,1.0,0.6666666666666666,0.8,200,
364,Negative,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
365,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
366,Positive,Neutral,Happy,Happy,2,2,0.0,0.0,0.0,200,
367,Negative,Negative,Anger,Sadness,3,2,1.0,0.5,0.6666666666666666,200,
368,Negative,Negative,Anger,Anger,3,2,0.0,0.0,0.0,200,
369,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
370,Negative,Negative,Anger,Anger,2,3,0.3333333333333333,0.5,0.4,200,
371,Negative,Negative,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
372,Neutral,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
373,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
374,Positive,Neutral,Love,Sadness,2,2,1.0,1.0,1.0,200,
375,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
376,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
377,Positive,Negative,Happy,Sadness,2,2,0.5,0.5,0.5,200,
378,Negative,Negative,Sadness,Anger,2,2,1.0,1.0,1.0,200,
379,Neutral,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
380,Neutral,Negative,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
381,Negative,Negative,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
382,Negative,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
383,Positive,Positive,Happy,Happy,2,3,0.6666666666666666,1.0,0.8,200,
384,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
385,Negative,Negative,Fear,Anger,2,2,1.0,1.0,1.0,200,
386,Positive,Neutral,Happy,Happy,2,2,1.0,1.0,1.0,200,
387,Negative,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
388,Neutral,Neutral,Happy,Sadness,3,3,1.0,1.0,1.0,200,
389,Neutral,Negative,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
390,Positive,Positive,Happy,Happy,2,3,0.0,0.0,0.0,200,
391,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
392,Negative,Negative,Sadness,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
393,Negative,Neutral,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
394,Negative,Negative,Anger,Sadness,2,3,0.3333333333333333,0.5,0.4,200,
395,Negative,Positive,Sadness,Happy,2,2,1.0,1.0,1.0,200,
396,Positive,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
397,Negative,Negative,Anger,Anger,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
398,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
399,Negative,Negative,Anger,Anger,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
400,Positive,Positive,Happy,Happy,3,3,1.0,1.0,1.0,200,
401,Positive,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
402,Negative,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
403,Neutral,Negative,Happy,Sadness,3,3,0.0,0.0,0.0,200,
404,Negative,Negative,Anger,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
405,Positive,Neutral,Happy,Sadness,3,3,1.0,1.0,1.0,200,
406,Positive,Positive,Happy,Happy,3,2,0.0,0.0,0.0,200,
407,Negative,Negative,Anger,Anger,3,2,1.0,0.6666666666666666,0.8,200,
408,Negative,Negative,Anger,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
409,Positive,Neutral,Happy,Happy,3,3,1.0,1.0,1.0,200,
410,Negative,Negative,Anger,Sadness,3,2,0.5,0.5,0.5,200,
411,Negative,Negative,Anger,Sadness,3,3,1.0,1.0,1.0,200,
412,Negative,Negative,Sadness,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
413,Neutral,Neutral,Happy,Sadness,3,2,1.0,1.0,1.0,200,
414,Negative,Negative,Anger,Anger,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
415,Neutral,Neutral,Sadness,Sadness,3,3,1.0,1.0,1.0,200,
416,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
417,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
418,Neutral,Negative,Happy,Sadness,2,2,0.0,0.0,0.0,200,
419,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
420,Neutral,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
421,Negative,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
422,Negative,Negative,Anger,Anger,2,3,0.5,0.5,0.5,200,
423,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
424,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
425,Neutral,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
426,Neutral,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
427,Positive,Neutral,Happy,Sadness,2,2,0.5,0.5,0.5,200,
428,Neutral,Negative,Happy,Sadness,2,3,1.0,1.0,1.0,200,
429,Positive,Neutral,Happy,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
430,Negative,Negative,Sadness,Sadness,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
431,Positive,Neutral,Happy,Sadness,3,3,1.0,1.0,1.0,200,
432,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
433,Negative,Negative,Anger,Anger,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
434,Negative,Neutral,Anger,Sadness,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
435,Positive,Positive,Happy,Happy,3,3,1.0,1.0,1.0,200,
436,Neutral,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
437,Positive,Positive,Happy,Happy,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
438,Negative,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
439,Negative,Negative,Sadness,Sadness,3,2,0.5,0.5,0.5,200,
440,Neutral,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
441,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
442,Positive,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
443,Positive,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
444,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
445,Negative,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
446,Positive,Positive,Happy,Sadness,2,3,1.0,1.0,1.0,200,
447,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
448,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
449,Negative,Negative,Anger,Anger,2,2,1.0,0.5,0.6666666666666666,200,
450,Negative,Neutral,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
451,Positive,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
452,Positive,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
453,Positive,Positive,Happy,Happy,2,3,1.0,1.0,1.0,200,
454,Negative,Neutral,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
455,Negative,Negative,Anger,Anger,2,3,0.6666666666666666,1.0,0.8,200,
456,Neutral,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
457,Negative,Negative,Sadness,Anger,2,2,1.0,0.5,0.6666666666666666,200,
458,Negative,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
459,Positive,Positive,Happy,Happy,3,2,1.0,1.0,1.0,200,
460,Positive,Neutral,Happy,Sadness,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
461,Negative,Neutral,Anger,Sadness,3,3,0.0,0.0,0.0,200,
462,Negative,Negative,Anger,Sadness,3,3,1.0,1.0,1.0,200,
463,Neutral,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
464,Positive,Positive,Happy,Happy,3,2,0.5,0.3333333333333333,0.4,200,
465,Negative,Negative,Sadness,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
466,Neutral,Negative,Happy,Sadness,3,2,1.0,0.5,0.6666666666666666,200,
467,Positive,Negative,Happy,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
468,Negative,Positive,Anger,Happy,3,3,1.0,1.0,1.0,200,
469,Negative,Negative,Anger,Sadness,3,2,1.0,0.5,0.6666666666666666,200,
470,Positive,Neutral,Happy,Sadness,3,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
471,Positive,Neutral,Happy,Sadness,3,3,1.0,1.0,1.0,200,
472,Negative,Negative,Anger,Anger,3,2,1.0,0.6666666666666666,0.8,200,
473,Positive,Positive,Happy,Happy,3,2,0.5,0.3333333333333333,0.4,200,
474,Positive,Neutral,Happy,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
475,Positive,Positive,Love,Happy,3,3,1.0,1.0,1.0,200,
476,Neutral,Neutral,Fear,Sadness,3,3,1.0,1.0,1.0,200,
477,Neutral,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
478,Positive,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
479,Positive,Neutral,Happy,Sadness,3,3,1.0,1.0,1.0,200,
480,Neutral,Neutral,Happy,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
481,Neutral,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
482,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
483,Neutral,Neutral,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
484,Positive,Neutral,Happy,Sadness,2,2,0.5,0.5,0.5,200,
485,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
486,Negative,Negative,Fear,Anger,2,2,0.0,0.0,0.0,200,
487,Positive,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
488,Neutral,Neutral,Happy,Happy,2,2,1.0,1.0,1.0,200,
489,Neutral,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
490,Neutral,Negative,Fear,Fear,2,2,1.0,1.0,1.0,200,
491,Neutral,Neutral,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
492,Positive,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
493,Positive,Neutral,Happy,Sadness,2,3,0.6666666666666666,1.0,0.8,200,
494,Negative,Neutral,Anger,Sadness,2,3,1.0,1.0,1.0,200,
495,Positive,Positive,Happy,Happy,2,3,0.6666666666666666,1.0,0.8,200,
496,Positive,Neutral,Happy,Sadness,3,2,0.0,0.0,0.0,200,
497,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
498,Neutral,Positive,Anger,Happy,3,2,0.0,0.0,0.0,200,
499,Negative,Negative,Anger,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
500,Positive,Positive,Happy,Happy,3,3,1.0,1.0,1.0,200,
501,Negative,Negative,Sadness,Sadness,3,4,1.0,1.0,1.0,200,
502,Negative,Negative,Anger,Anger,3,2,1.0,0.6666666666666666,0.8,200,
503,Negative,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
504,Negative,Negative,Anger,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
505,Neutral,Negative,Sadness,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
506,Neutral,Negative,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
507,Neutral,Neutral,Sadness,Sadness,3,3,1.0,1.0,1.0,200,
508,Neutral,Neutral,Happy,Sadness,2,2,0.0,0.0,0.0,200,
509,Neutral,Negative,Happy,Anger,2,2,0.5,0.5,0.5,200,
510,Neutral,Negative,Anger,Sadness,2,2,0.5,0.5,0.5,200,
511,Negative,Negative,Anger,Anger,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
512,Negative,Negative,Anger,Sadness,2,3,0.0,0.0,0.0,200,
513,Neutral,Negative,Happy,Sadness,2,2,1.0,1.0,1.0,200,
514,Positive,Negative,Happy,Sadness,3,2,0.0,0.0,0.0,200,
515,Positive,Negative,Happy,Anger,2,2,0.0,0.0,0.0,200,
516,Positive,Positive,Happy,Happy,3,2,1.0,0.6666666666666666,0.8,200,
517,Positive,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
518,Negative,Negative,Anger,Anger,2,2,1.0,0.5,0.6666666666666666,200,
519,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
520,Positive,Negative,Happy,Anger,2,2,1.0,1.0,1.0,200,
521,Positive,Neutral,Happy,Sadness,2,2,0.0,0.0,0.0,200,
522,Neutral,Neutral,Happy,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
523,Negative,Negative,Anger,Sadness,3,3,1.0,1.0,1.0,200,
524,Negative,Negative,Anger,Anger,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
525,Neutral,Negative,Happy,Anger,3,2,0.0,0.0,0.0,200,
526,Negative,Negative,Sadness,Anger,2,2,0.5,0.5,0.5,200,
527,Positive,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
528,Positive,Positive,Happy,Sadness,2,2,1.0,1.0,1.0,200,
529,Positive,Neutral,Happy,Happy,3,2,1.0,0.6666666666666666,0.8,200,
530,Neutral,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
531,Positive,Positive,Happy,Happy,2,4,0.0,0.0,0.0,200,
532,Positive,Neutral,Happy,Sadness,2,2,0.5,0.5,0.5,200,
533,Positive,Negative,Happy,Sadness,3,3,1.0,1.0,1.0,200,
534,Negative,Negative,Anger,Sadness,2,3,1.0,1.0,1.0,200,
535,Positive,Neutral,Happy,Sadness,2,3,0.5,0.5,0.5,200,
536,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
537,Positive,Negative,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
538,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
539,Negative,Neutral,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
540,Negative,Negative,Anger,Sadness,3,2,1.0,0.3333333333333333,0.5,200,
541,Positive,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
542,Positive,Positive,Happy,Happy,3,3,1.0,1.0,1.0,200,
543,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
544,Positive,Negative,Happy,Sadness,3,3,1.0,1.0,1.0,200,
545,Negative,Negative,Sadness,Sadness,3,3,1.0,1.0,1.0,200,
546,Negative,Negative,Anger,Anger,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
547,Neutral,Neutral,Happy,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
548,Positive,Neutral,Happy,Happy,3,3,1.0,1.0,1.0,200,
549,Positive,Negative,Happy,Sadness,3,2,0.0,0.0,0.0,200,
550,Positive,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
551,Positive,Positive,Happy,Happy,3,2,1.0,0.6666666666666666,0.8,200,
552,Positive,Positive,Happy,Happy,3,2,0.5,0.3333333333333333,0.4,200,
553,Neutral,Neutral,Happy,Happy,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
554,Neutral,Neutral,Anger,Sadness,2,2,0.5,0.5,0.5,200,
555,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
556,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
557,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
558,Neutral,Negative,Happy,Anger,2,2,1.0,1.0,1.0,200,
559,Positive,Neutral,Happy,Sadness,2,3,0.3333333333333333,0.5,0.4,200,
560,Negative,Neutral,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
561,Neutral,Negative,Anger,Sadness,2,2,0.5,0.5,0.5,200,
562,Positive,Positive,Happy,Happy,2,3,1.0,1.0,1.0,200,
563,Positive,Neutral,Happy,Sadness,2,2,0.0,0.0,0.0,200,
564,Positive,Neutral,Happy,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
565,Positive,Positive,Happy,Happy,3,3,0.5,0.3333333333333333,0.4,200,
566,Positive,Positive,Happy,Happy,2,3,0.3333333333333333,0.5,0.4,200,
567,Negative,Negative,Sadness,Sadness,2,2,1.0,1.0,1.0,200,
568,Negative,Negative,Anger,Anger,2,2,0.0,0.0,0.0,200,
569,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
570,Negative,Negative,Anger,Sadness,3,3,1.0,1.0,1.0,200,
571,Positive,Positive,Happy,Happy,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
572,Negative,Negative,Anger,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
573,Positive,Negative,Happy,Sadness,3,3,1.0,1.0,1.0,200,
574,Positive,Negative,Happy,Anger,3,3,1.0,1.0,1.0,200,
575,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
576,Positive,Negative,Happy,Anger,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
577,Neutral,Neutral,Anger,Sadness,3,3,1.0,1.0,1.0,200,
578,Positive,Positive,Happy,Happy,3,3,0.0,0.0,0.0,200,
579,Neutral,Positive,Happy,Happy,3,3,0.0,0.0,0.0,200,
580,Negative,Negative,Sadness,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
581,Positive,Positive,Happy,Happy,3,2,1.0,0.6666666666666666,0.8,200,
582,Neutral,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
583,Negative,Negative,Anger,Sadness,3,3,0.0,0.0,0.0,200,
584,Negative,Negative,Anger,Anger,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
585,Negative,Negative,Anger,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
586,Positive,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
587,Neutral,Negative,Sadness,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
588,Positive,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
589,Negative,Negative,Fear,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
590,Positive,Positive,Love,Happy,3,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
591,Positive,Positive,Happy,Happy,3,4,0.75,1.0,0.8571428571428571,200,
592,Neutral,Neutral,Sadness,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
593,Negative,Negative,Anger,Anger,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
594,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
595,Positive,Positive,Happy,Happy,3,3,1.0,0.6666666666666666,0.8,200,
596,Positive,Positive,Happy,Happy,3,2,1.0,0.6666666666666666,0.8,200,
597,Negative,Negative,Anger,Anger,3,2,1.0,0.6666666666666666,0.8,200,
598,Negative,Negative,Anger,Anger,3,3,0.5,0.3333333333333333,0.4,200,
599,Positive,Positive,Happy,Happy,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
600,Positive,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
601,Neutral,Negative,Happy,Anger,2,2,0.5,0.5,0.5,200,
602,Neutral,Positive,Love,Happy,2,2,0.5,0.5,0.5,200,
603,Positive,Positive,Happy,Happy,2,3,0.0,0.0,0.0,200,
604,Negative,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
605,Neutral,Negative,Happy,Sadness,2,4,0.6666666666666666,1.0,0.8,200,
606,Neutral,Neutral,Happy,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
607,Negative,Negative,Sadness,Anger,3,3,0.5,0.3333333333333333,0.4,200,
608,Positive,Positive,Happy,Happy,3,2,0.5,0.3333333333333333,0.4,200,
609,Negative,Negative,Anger,Sadness,3,3,1.0,1.0,1.0,200,
610,Neutral,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
611,Positive,Positive,Happy,Happy,3,4,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
612,Negative,Neutral,Sadness,Sadness,3,4,0.75,1.0,0.8571428571428571,200,
613,Positive,Positive,Happy,Happy,3,3,1.0,1.0,1.0,200,
614,Negative,Neutral,Anger,Sadness,3,3,1.0,1.0,1.0,200,
615,Neutral,Positive,Anger,Happy,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
616,Neutral,Negative,Anger,Anger,3,2,0.5,0.3333333333333333,0.4,200,
617,Negative,Negative,Sadness,Sadness,3,4,1.0,1.0,1.0,200,
618,Positive,Negative,Happy,Anger,3,2,1.0,0.6666666666666666,0.8,200,
619,Negative,Negative,Anger,Anger,2,3,1.0,1.0,1.0,200,
620,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
621,Neutral,Negative,Anger,Sadness,2,2,1.0,1.0,1.0,200,
622,Neutral,Negative,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
623,Neutral,Negative,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
624,Negative,Negative,Anger,Anger,2,2,0.5,0.5,0.5,200,
625,Negative,Negative,Anger,Anger,2,2,1.0,0.5,0.6666666666666666,200,
626,Positive,Negative,Happy,Sadness,2,2,0.0,0.0,0.0,200,
627,Negative,Negative,Anger,Anger,2,3,1.0,1.0,1.0,200,
628,Positive,Positive,Happy,Happy,2,2,0.5,0.5,0.5,200,
629,Positive,Positive,Happy,Happy,2,3,0.6666666666666666,1.0,0.8,200,
630,Positive,Neutral,Happy,Sadness,2,2,0.5,0.5,0.5,200,
631,Neutral,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
632,Negative,Negative,Anger,Anger,2,2,1.0,1.0,1.0,200,
633,Positive,Neutral,Happy,Sadness,2,1,1.0,0.5,0.6666666666666666,200,
634,Negative,Negative,Anger,Anger,2,3,0.5,0.5,0.5,200,
635,Positive,Positive,Happy,Happy,2,2,0.0,0.0,0.0,200,
636,Neutral,Neutral,Happy,Sadness,3,2,1.0,1.0,1.0,200,
637,Neutral,Neutral,Happy,Happy,3,2,1.0,1.0,1.0,200,
638,Positive,Positive,Happy,Happy,3,4,0.75,1.0,0.8571428571428571,200,
639,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
640,Negative,Negative,Sadness,Sadness,3,2,0.0,0.0,0.0,200,
641,Positive,Negative,Happy,Sadness,3,2,0.0,0.0,0.0,200,
642,Positive,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
643,Negative,Negative,Anger,Anger,3,2,0.5,0.3333333333333333,0.4,200,
644,Neutral,Positive,Anger,Happy,3,2,1.0,1.0,1.0,200,
645,Positive,Neutral,Happy,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
646,Neutral,Neutral,Happy,Sadness,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
647,Positive,Neutral,Happy,Sadness,3,3,1.0,0.6666666666666666,0.8,200,
648,Negative,Negative,Anger,Anger,3,4,1.0,1.0,1.0,200,
649,Negative,Negative,Anger,Anger,3,2,0.0,0.0,0.0,200,
650,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
651,Positive,Neutral,Happy,Sadness,3,3,1.0,1.0,1.0,200,
652,Negative,Negative,Sadness,Sadness,3,3,1.0,0.6666666666666666,0.8,200,
653,Negative,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
654,Negative,Negative,Sadness,Anger,2,2,0.5,0.5,0.5,200,
655,Positive,Positive,Happy,Happy,2,2,1.0,1.0,1.0,200,
656,Positive,Positive,Happy,Happy,2,3,0.6666666666666666,1.0,0.8,200,
657,Neutral,Positive,Sadness,Happy,2,2,0.5,0.5,0.5,200,
658,Positive,Neutral,Happy,Sadness,3,2,1.0,1.0,1.0,200,
659,Neutral,Positive,Happy,Happy,3,2,1.0,0.6666666666666666,0.8,200,
660,Negative,Negative,Anger,Anger,3,3,1.0,0.5,0.6666666666666666,200,
661,Positive,Negative,Happy,Sadness,3,3,0.0,0.0,0.0,200,
662,Neutral,Neutral,Sadness,Sadness,3,3,1.0,1.0,1.0,200,
663,Positive,Neutral,Happy,Sadness,3,3,1.0,1.0,1.0,200,
664,Negative,Negative,Anger,Anger,2,3,0.6666666666666666,1.0,0.8,200,
665,Negative,Neutral,Sadness,Sadness,2,2,0.0,0.0,0.0,200,
666,Positive,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
667,Neutral,Negative,Anger,Anger,3,2,1.0,0.3333333333333333,0.5,200,
668,Negative,Negative,Anger,Anger,3,3,1.0,1.0,1.0,200,
669,Neutral,Neutral,Sadness,Happy,2,2,0.0,0.0,0.0,200,
670,Positive,Neutral,Happy,Sadness,2,2,1.0,1.0,1.0,200,
671,Negative,Negative,Anger,Sadness,2,3,0.3333333333333333,0.5,0.4,200,
672,Neutral,Negative,Anger,Anger,3,2,0.0,0.0,0.0,200,
673,Positive,Negative,Happy,Anger,3,2,0.5,0.3333333333333333,0.4,200,
674,Negative,Negative,Anger,Anger,3,2,0.0,0.0,0.0,200,
675,Positive,Positive,Happy,Happy,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
676,Negative,Negative,Anger,Anger,3,4,0.6666666666666666,1.0,0.8,200,
677,Positive,Positive,Happy,Happy,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,200,
678,Positive,Negative,Happy,Anger,3,2,0.0,0.0,0.0,200,
679,Negative,Negative,Anger,Anger,3,2,1.0,0.6666666666666666,0.8,200,
680,Negative,Negative,Sadness,Sadness,3,2,0.0,0.0,0.0,200,
681,Positive,Positive,Happy,Happy,3,3,0.0,0.0,0.0,200,
682,Positive,Positive,Love,Happy,3,3,1.0,1.0,1.0,200,
683,Negative,Negative,Anger,Sadness,3,2,0.5,0.3333333333333333,0.4,200,
684,Negative,Negative,Anger,Anger,3,3,0.5,0.3333333333333333,0.4,200,
685,Negative,Negative,Sadness,Sadness,3,3,1.0,1.0,1.0,200,
686,Positive,Neutral,Happy,Sadness,3,2,1.0,0.6666666666666666,0.8,200,
687,Negative,Negative,Love,Sadness,3,2,0.0,0.0,0.0,200,
688,Negative,Negative,Sadness,Sadness,2,2,0.5,0.5,0.5,200,
689,Positive,Positive,Happy,Happy,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,200,
