orig_id,post,aspect,polarity,pred_aspect,pred_sentiment,aspect_true,sent_true,aspect_pred,sent_pred,fw_status_code,fw_raw_text,fw_error,aspect_correct,sentiment_correct,both_correct
1342,কেউ এই উন্নয়ন থেকে বঞ্চিত হবেনা।,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
1203,হাসান শালা ফালতু,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
774,ইসলাম নিয়ে এত ভুল ব্যাখ্যা দেছ কেন?,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
573,বার্সা রিয়ালের খেলা একই টাইমে না বৃহস্পতিবারে?,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
1295,ভাল সমাধান চাই,other,positive,other,negative,other,positive,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
970,আল্লাহ আপনাকে উওম পতিদান দেক,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
983,আল্লাহ তোমাকে ওনেক ভালোভাসি,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1338,দালাল নির্মূল হবে একদিন,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
170,আগামী সংসদ হবে আওয়ামীলীগ. এন্টি আওয়ামীলীগ. একারণেই. ঐক্যফ্রন্ট,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
286,সুষ্ঠু নির্বাচনের আলামত,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
621,অনেক ধন্যবাদ মাশরাফি।,sports,positive,other,positive,sports,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,1,0
209,নৌকায় ভোট দিন।,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
767,যেনাকারির পেছনে নামাজ আদায় করলে নামাজ হবে?,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
140,"সরকার শক্ত অবস্থানে আছেন, কিসের ঐক্য কিসের জোট,",politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
942,আলহামদুলিল্লাহ আল্লাহ পাক যেটা করবেন ইনশাআল্লাহ সেই বান্দার ভালর জন্যই করবেন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1144,ছাগলে কি বলবে এটাতো সবাই জানে।,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
199,সোহরাওয়ার্দীতে ঐক্যফ্রন্টের সমাবেশ সুন্দরভাবে সফল করায় প্রধানমন্ত্রীর ধন্যবাদ,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
365,পাপন কে বিসিবি থেকে পদ ত্যাগ করানো হোক।,sports,negative,politics,negative,sports,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
398,"বার্সার উচলে নেক্সট তিন ম্যাচ সম্ভবত নাপোলি,বার্য়ান,সিটি,নিশ্চিত এই তিনটা ম্যাচে যেকোনো একটা হারবে।",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
809,পশ্চিমারা কেন ইসলাম গ্রহণ করছে? ডা জাকির নায়েক,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
10,এই চুর কে কুন শালায় ভোট দিয়েছে,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
147,"ভাইরে, আপনার লেখা আর সরকারের কাজের ধরন সম্পূর্ণ ভিন্ন!!!!",politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
993,মধুর ক্কুরআনের তেলাওয়াত,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
282,উন্নয়নের মার্কা নৌকা মার্কা শেখ হাসিনার মার্কা,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
298,আজ নির্বাচন হয়ে গেলে ভাল,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
494,আগে ফেভারিটদের মধ্যে ১ জন ছিলো এখন আমার মনে নেইমাল এর স্থান ইন্ডিয়ান লিগের প্লেয়ার দের পরে,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
291,তারেক জিয়া জিন্দাবাদ,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
570,হুম অামি শুনলাম উনি নাকি খেলায় ট্রেনিং গ্রাউন্ডে ই ঘুমায়।,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
873,সমস্ত মুসলিম ঠিক নয় সমস্ত মানুষ কে এক করতে চাই।,religion,positive,religion,negative,religion,positive,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
916,সার আমার সালাম নিবেন আল্লাহ আপনাকে ভালো রাখুন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1349,সবই ঠিক আছে তাল গাছ আমার.,other,positive,other,positive,other,positive,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,1,1
490,বড় বড় কোম্পানিগুলোর উচিত অন্যান্য খেলায় স্পন্সরশিপ করা ৷,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
899,আল্লাহ আপনি জাকির নায়েক স্যার কে হেফাজত করুন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
714,অমুসলিমরা খুব দ্রুত ইসলাম বিদ্বেষী হয়ে পড়ছে।,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
410,আইসিসি সাকিবকে ব্যান করবে কী না সেই কারণে বিসিবি ভারত সিরিজের দল ঘোষণা করতে দেরী করছে।,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
135,সরকার জনগণকে ভয় পাই,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
900,আল্লাহ আমাদের বোঝার তৌফিক দান করুন।আমীন!,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
756,"এরা ধর্ম ব্যবসায়ী,ইসলামকে ব্যবসার মূলধন হিসেবে ব্যবহার করে",religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
1149,তারে মঙ্গল গ্রহে পাঠিয়ে দেওয়ার ব্যাবস্তা করা হোক।,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
1175,হানিফের কথায় বুঝা যায় তারা রাজতন্ত বানাতে চাচ্ছে,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
1119,আর কিছু নাই নিউজ করার মত?,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
599,আসো খেলা হপ্পে,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
158,আগামী নির্বাচন- বঙ্গবন্ধু বনাম শেখ হাসিনার নির্বাচন।,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
1167,"মরণ ঘন্টা ও হতে পারে,,",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
919,হে আল্লাহ তুমি তার সােথ থাক।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1170,এই শালারে দুইশ বছর সাজা দেওয়া উচিৎ ছিল,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
816,একদিন নবী(সঃ) এবং কিছু সাহাবী রাস্তা দিয়ে হেঁটে যাচ্ছিলেন,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
411,সাকিব খেলয়ার মাঠে ফিরবেন ঠিকই সেদিন হয়তো পাপনের মত পাপি থাকবে না!!,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
1201,উগ্রবাদি ও ইয়াহুদিবাদিরা আজ সারা বিশ্বকে অস্থির করে রেখেছে,other,negative,religion,negative,other,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,0,1,0
930,আল্লাহ্তায়ালা উনাকে জান্নাতুল ফেরদৌস নসিব করুন।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1146,আগুনে পুড়ল মেডিকেলে তৃতীয় হওয়া সেই কাঠুরিয়ার ছেলে সজীবের বাড়ি,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
1005,অনেক দোয়া আপনার জন্য,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
331,নতুন করে কাউকে গ্রেফতার করা হবে না প্রধানমন্ত্রী,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
96,এক তরফা নির্বাচনে কেন যাবে?,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
812,কারণ আমাদের পুর্ব পুরুষরা তো ছিলো হিন্দু,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
894,মানুষকে আল্লাহ তাআলা এক বিন্দু জমাট রক্ত থেকে তৈরি করেছেন,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
522,অপারেটর রোনালদোর নাম টাইপ মিসিং করছে,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
526,"সবতো লা-লিগায় নিয়ে আসতেছে, গোল্ডেন বুট, ব্যালন ডি আর, প্লে মেকার একযুগ ধরে লা-লিগায় একাই শাসন করে আসতেছে।",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
156,খালেদার যায়গায় হাসিনা হলেও এই সাজাই হতো,politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
529,অলিম্পিক নারী ফুটবলে এশিয়া অঞ্চলের বাছাইপর্বের প্রথম রাউন্ডে আজ মাঠে নামছে বাংলাদেশ নারী ফুটবল দল।,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"":""sports"",""sentiment"":""neutral""} ",,1,1,1
528,"মনে রাখা মতো কাজ করছে,মাশরাফি",sports,neutral,other,positive,sports,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,0,0,0
579,"দেম্বেলে ইঞ্জুরি প্রবণ প্লেয়ার, নেইমার কি?",sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
351,বার্সা বোর্ডের কথা বলা যায় না...গাঞ্জা খাইয়া ডিল করে,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
514,"আমি কুমিল্লার ছেলে,কিন্তু শুধু মাশরাফির জন্য আমি রংপুর পক্ষে।",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
945,"আল্লাহর রাসুল সঃ ও তার সাহাবীগণের দাওয়াতে অসংখ্য অমুসলিম ব্যক্তি ইসলাম গ্রহন করেছেন, আর ডাঃ জাকির নায়েকের দাওয়াতের উসিলায় বহু অমুসলিম ব্যক্তি ইসলাম গ্রহন করেছেন, মাশায়াল্লাহ !!",religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1022,ধান ক্ষেতে স’মিল ব্যবসায়ীর মস্তকবিহীন লাশ,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
842,ইসলামে গনিমতের মাল কি হালাল?,religion,neutral,religion,neutral,religion,neutral,religion,neutral,200,"{""aspect"": ""religion"", ""sentiment"": ""neutral""} ",,1,1,1
342,"সমস্ত লোক‌দের কার‌নেই আজ আমা‌দের ক্রি‌কে‌টের এর অবস্থা, পাপ‌নের পদত্যাগ দাবী কর‌ছি।",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
354,"এক বছর পর সাকিব মাথা তুলে দাঁড়াতে পারলেও, এক বছর পর বাংলাদেশে ক্রিকেটের মাথা তুলে দাঁড়ানোর সম্ভাবনা নাই...",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
308,"ভোট দিবো প্রথমবার , কি মজা",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
430,"২০২৩ সাল, বিশ্বকাপ ফাইনাল এসবই ইমোশন স্যার ।",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
783,ইসলামে তো অমুসলিমের সাথে বন্ধুত্ব করা বিলকুল হারাম বলেছে!!,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
1117,উনারা তো বলবেনই উনারা জনগণের মুখে সোনার চামচ দিয়ে রাখছেনতো তাই,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
707,আসলে আল্লাহর রাসুল সঃও নিষেধ করেছেন,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
660,আমরা আর কোন ক্রিকেট নক্ষত্রের পতন চাই না।,sports,positive,sports,negative,sports,positive,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,0,0
1178,এই খাবারের খবর টা যে সাংবাদিব লেখছে সে একটা আবাল,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
124,20 অথবা 23 তারিখ হতে পারে ভোট।।,politics,neutral,politics,neutral,politics,neutral,politics,neutral,200,"{""aspect"": ""politics"", ""sentiment"": ""neutral""} ",,1,1,1
178,আমার প্রথম ভোটটি নৌকাতে দিব,politics,neutral,politics,positive,politics,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,0,0
287,ঈদ শুভেচ্ছা বিনিময়ে তথ্যমন্ত্রী হাসানুল হক ইনু ও কৃষিমন্ত্রী মতিয়া চৌধুরী,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1300,যুগান্তর দলকে ধন্যবাদ,other,positive,politics,positive,other,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,1,0
1121,ঈদের পর হবে এই কর্মসূচী!!,other,negative,other,positive,other,negative,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
294,"শেখ হাসিনার কারনে যুব সমাজের উন্নত জীবন হবে,কর্মসংস্হান হবে,জীবন গড়তে সুযোগ হবে।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
485,যারা বার্সার শেষ দেখতাছেন তারা কি নব্য ফ্যান নাকি হুজুগে বাঙালী??,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
1151,শুয়োরের বাচ্চা ভয় পাইছে,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
361,আগের সময়ে যারা ক্রিকেট খেলায় এসেছে তারাতো এরকম ছিল না,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
1168,"জতই চাপা চাপি কর,কোন লাভ নাই",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
968,আলহামদুলিল্লাহ কপি করলাম।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
88,"প্রধানমন্ত্রীর সঙ্গে সংলাপে ঐক্যফ্রন্ট খালেদা জিয়ার মুক্তি চায়নি, জামিন চেয়েছে।",politics,neutral,politics,negative,politics,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
1089,দুই বাসের সংঘর্ষে জিম্বাবুয়েতে নিহত ৪৭,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
447,ব্রাজিলের খেলা দেখি  আর ভাবি এরা ফুটবল খেলছে,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"":""sports"",""sentiment"":""neutral""} ",,1,1,1
1210,আপনি কি আর নিতে পারবেন???,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
771,এরাই আবার দেশ চালাতে চায় ইসলামের নাম ভেঙ্গে,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
1087,আন্দোলনের পথে আসেন তাইলে কিছু পাবেন তা না হলে কিছু পাবেন না,other,negative,politics,negative,other,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,1,0
1013,খুবই বেদনাদায়ক,other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
720,"আসিফ তুই ইসলাম বিদ্বেষী,তুই ইহুদির দালাল",religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,1,1
290,"এমপি,মন্ত্রী হতে ভোট লাগেনা।",politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
285,এদেশের রাজপথ আওয়ামী লীগ আর দেশের জনগণের,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
1327,সেনাবাহিনীর বিচার কবে হবে,other,positive,politics,negative,other,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
1278,ওয়েট করেন চাচা আরো ছ্যাকা বাকি আছে!,other,neutral,other,positive,other,neutral,other,positive,200,"{""aspect"": ""other"", ""sentiment"": ""positive""} ",,1,0,0
462,চিটাগাং বাইকিংস এর বিরুদ্ধে ১৬ বলে ৪২ রানের ব্যক্তিগত  ইনিংস্ খেলে মাশরাফি অাবারও বুঝিয়ে  দিলেন তিনিই এদেশের ক্রিকেটের  সময়ের শ্রেষ্ঠ বীর।।।,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"":""sports"",""sentiment"":""positive""} ",,1,0,0
739,একজন নাস্তিক আমাকে প্রশ্ন করেছে কোরআনে বলা আছে আল্লাহ নিরাকার তাহলে আল্লাহ হাত পা চোখ কিভাবে আছে এই প্রশ্নের উওর যদি কারো জানা থাকে তাহলে আমাকে বলেন প্লিজ বিতর্ক চলছে নাস্তিকের সাথে.,religion,negative,religion,negative,religion,negative,religion,negative,200,"{""aspect"":""religion"",""sentiment"":""negative""} ",,1,1,1
266,সবাই যেন সরকারের কাছ থেকে ভাল ব্যবহার বিনিময় পায় সেই ব্যবস্থাও করতে হবে।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
327,নিরপেক্ষ সরকারের অধীনে জাতীয় নির্বাচনের দাবি,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
348,"শের খেলা হোক আর বিপিএল, তুমি না থাকলে আমার খেলা দেখা হয়না",sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,1,1
380,প্রকৃত পক্ষে আসল কথাটা হলো এই রোনালদো তো অনেক আগেই হারায় গেছে ক্রিস্টিয়ানো রোনালদোর নামের নিচে.....  তাইতো এতো জ্বলে....,sports,negative,sports,negative,sports,negative,sports,negative,200,"{""aspect"":""sports"",""sentiment"":""negative""} ",,1,1,1
59,আওয়ামিলীগ ভোট ডাকাতের দল,politics,negative,politics,negative,politics,negative,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,1,1
422,ভারতীয় ক্রিকেটাররা মাঠের বাইরে বাড়তি সুবিধা চায়,sports,neutral,sports,negative,sports,neutral,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,1,0,0
1273,পাকিস্তানের এর চেয়ে ভারত বেশি শক্তিশালী...,other,neutral,politics,positive,other,neutral,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,0,0,0
425,টি-টোয়েন্টি: ভারত সফরে সাকিবের পরিবর্তে দলে তাইজুল,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"": ""sports"", ""sentiment"": ""neutral""} ",,1,1,1
881,হে আল্লাহ তুমি এই দাওয়ার কাজটি পূনরায় চালুর তৌফিক দাও। আমিন।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
1225,বারটা থেকে তেরটা বাজলো কেমনে,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
810,এটা ঈদের নামাজের কথা আসলো কিভাবে বলেন ভাইয়া,religion,neutral,religion,negative,religion,neutral,religion,negative,200,"{""aspect"": ""religion"", ""sentiment"": ""negative""} ",,1,0,0
864,আল্লাহ তাআলা এই মানুষটিকে নেক হায়াত দান করুন।,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
843,নিয়ত মুখে উচ্চারন করতে হবে এই মরমে সহি হাদিস কেও দেখাতে পারবে এরকম বাপের বেটা আছে কেও,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
333,অন্তত একবার রৌশনারাকে প্রাধানমন্ত্রী দেখতে চাই।,politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1191,"ডিকবাজ, এরপিছনে হাটলে পস্তাতে হবে।",other,negative,sports,negative,other,negative,sports,negative,200,"{""aspect"": ""sports"", ""sentiment"": ""negative""} ",,0,1,0
1258,ব্যাপারটা হাস্যকর হবে,other,neutral,other,negative,other,neutral,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,0,0
591,"মেসির হেয়ার স্টাইল চ্যাঞ্জ করছে, সাথে আবার দাড়ি রেখে দিলে পুনরায় ভয়ংকর রুপে ফিরবে",sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
1211,মুল ঘটনা বলুন,other,neutral,other,neutral,other,neutral,other,neutral,200,"{""aspect"": ""other"", ""sentiment"": ""neutral""} ",,1,1,1
471,বাংলাদেশ ক্রিকেটের অভিভাবক।,sports,neutral,sports,positive,sports,neutral,sports,positive,200,"{""aspect"": ""sports"", ""sentiment"": ""positive""} ",,1,0,0
588,খেলা শেষে দেখা যাবে,sports,neutral,sports,neutral,sports,neutral,sports,neutral,200,"{""aspect"": ""sports"", ""sentiment"": ""neutral""} ",,1,1,1
898,মহান আল্লাহ তাকে জান্নাত দান করুন...,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
824,লাইভ ইসলামী প্রশ্ন-উত্তর,religion,neutral,religion,positive,religion,neutral,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,0,0
963,আল্লাহ আপনার হায়াত বারিয়ে দেক আমিম,religion,positive,religion,positive,religion,positive,religion,positive,200,"{""aspect"": ""religion"", ""sentiment"": ""positive""} ",,1,1,1
328,‘রাজবন্দিদের মুক্তিতে আপত্তি নেই সরকারের’,politics,positive,politics,negative,politics,positive,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,1,0,0
497,"অথচ দেশের মিডিয়ায় আজ শিরোনাম হওয়ার কথা ছিল ""জুয়াড়িদের কাছে নিজের বিবেক বিকিয়ে দেনন সাকিব""",sports,neutral,politics,negative,sports,neutral,politics,negative,200,"{""aspect"": ""politics"", ""sentiment"": ""negative""} ",,0,0,0
318,"যত দিন শেখ হাসিনার হাতে দেশ,নিরাপদ বাংলাদেশ।",politics,positive,politics,positive,politics,positive,politics,positive,200,"{""aspect"": ""politics"", ""sentiment"": ""positive""} ",,1,1,1
1042,"হাত বানদিবে, পা বানদিবে মন বনদিবে কি দিয়া?",other,negative,other,negative,other,negative,other,negative,200,"{""aspect"": ""other"", ""sentiment"": ""negative""} ",,1,1,1
