Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment,word_count,absa_overall_sentiment,absa_overall_emotion,absa_triplets_json,absa_raw_text,absa_status_code,absa_error,absa_raw_json,fw_overall_sentiment,fw_overall_emotion,fw_triplets_json,fw_raw_text,fw_status_code,fw_error,fw_raw_json
3.0,it's look beautiful 🤩 but small.,100Pcs/Set K-POP BTS PROOF Concept Stickers,Stationery & Craft,Sadness,Daraz,Negative,6,Neutral,Happy,"[{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Design_Style"", ""aspect_term"": ""it"", ""opinion_term"": ""look beautiful 🤩"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"", ""aspect_term"": ""it"", ""opinion_term"": ""small"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Happy"",""triplets"":[{""aspect_category"":""PRODUCT_APPEARANCE_DESIGN:Design_Style"",""aspect_term"":""it"",""opinion_term"":""look beautiful 🤩"",""sentiment"":""Positive""},{""aspect_category"":""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"",""aspect_term"":""it"",""opinion_term"":""small"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Design_Style"", ""aspect_term"": ""it"", ""opinion_term"": ""look beautiful 🤩"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"", ""aspect_term"": ""it"", ""opinion_term"": ""small"", ""sentiment"": ""Negative""}]}",Positive,Happy,"[{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""look"", ""opinion_term"": ""beautiful"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""size"", ""opinion_term"": ""small"", ""sentiment"": ""Negative""}]","{
""overall_sentiment"": ""Positive"",
""overall_emotion"": ""Happy"",
""triplets"": [
{
""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"",
""aspect_term"": ""look"",
""opinion_term"": ""beautiful"",
""sentiment"": ""Positive""
},
{
""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"",
""aspect_term"": ""size"",
""opinion_term"": ""small"",
""sentiment"": ""Negative""
}
]
}
",200,,"{""overall_sentiment"": ""Positive"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""look"", ""opinion_term"": ""beautiful"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""size"", ""opinion_term"": ""small"", ""sentiment"": ""Negative""}]}"
4.0,price hisebe chole but size soto,Helmet Inner Cap for Motorcycle Helmet Cycling and Outdoor Helmets- Black,Motorcycle Riding Gear,Sadness,Daraz,Negative,6,Neutral,Anger,"[{""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""hisebe chole"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Size_Dimensions"", ""aspect_term"": ""size"", ""opinion_term"": ""soto"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""Value_for_Money"",""aspect_term"":""price"",""opinion_term"":""hisebe chole"",""sentiment"":""Positive""},{""aspect_category"":""Size_Dimensions"",""aspect_term"":""size"",""opinion_term"":""soto"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""hisebe chole"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Size_Dimensions"", ""aspect_term"": ""size"", ""opinion_term"": ""soto"", ""sentiment"": ""Negative""}]}",Negative,Anger,"[{""aspect_category"": ""PRICE"", ""aspect_term"": ""price"", ""opinion_term"": ""hisebe chole"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""size"", ""opinion_term"": ""soto"", ""sentiment"": ""Negative""}]","{
""overall_sentiment"": ""Negative"",
""overall_emotion"": ""Anger"",
""triplets"": [
{
""aspect_category"": ""PRICE"",
""aspect_term"": ""price"",
""opinion_term"": ""hisebe chole"",
""sentiment"": ""Negative""
},
{
""aspect_category"": ""PRODUCT_QUALITY"",
""aspect_term"": ""size"",
""opinion_term"": ""soto"",
""sentiment"": ""Negative""
}
]
}
",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""PRICE"", ""aspect_term"": ""price"", ""opinion_term"": ""hisebe chole"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""size"", ""opinion_term"": ""soto"", ""sentiment"": ""Negative""}]}"
4.0,size e ektu choto but satiating 🤭,UNO Card Game Play-1pcs - Multicolor,Traditional Games,Happy,Daraz,Positive,6,Positive,Happy,"[{""aspect_category"": ""PACKAGING"", ""aspect_term"": ""size"", ""opinion_term"": ""ektu choto"", ""sentiment"": ""Negative""}, {""aspect_category"": ""TASTE_FLAVOR"", ""aspect_term"": ""satiating"", ""opinion_term"": ""satiating 🤭"", ""sentiment"": ""Positive""}]","{""overall_sentiment"":""Positive"",""overall_emotion"":""Happy"",""triplets"":[{""aspect_category"":""PACKAGING"",""aspect_term"":""size"",""opinion_term"":""ektu choto"",""sentiment"":""Negative""},{""aspect_category"":""TASTE_FLAVOR"",""aspect_term"":""satiating"",""opinion_term"":""satiating 🤭"",""sentiment"":""Positive""}]}",200,,"{""overall_sentiment"": ""Positive"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""PACKAGING"", ""aspect_term"": ""size"", ""opinion_term"": ""ektu choto"", ""sentiment"": ""Negative""}, {""aspect_category"": ""TASTE_FLAVOR"", ""aspect_term"": ""satiating"", ""opinion_term"": ""satiating 🤭"", ""sentiment"": ""Positive""}]}",Positive,Happy,"[{""aspect_category"": ""SIZE_DIMENSIONS"", ""aspect_term"": ""size"", ""opinion_term"": ""e ektu choto"", ""sentiment"": ""Negative""}, {""aspect_category"": ""SATISFACTION"", ""aspect_term"": ""satiating"", ""opinion_term"": ""satiating"", ""sentiment"": ""Positive""}]","{
""overall_sentiment"": ""Positive"",
""overall_emotion"": ""Happy"",
""triplets"": [
{
""aspect_category"": ""SIZE_DIMENSIONS"",
""aspect_term"": ""size"",
""opinion_term"": ""e ektu choto"",
""sentiment"": ""Negative""
},
{
""aspect_category"": ""SATISFACTION"",
""aspect_term"": ""satiating"",
""opinion_term"": ""satiating"",
""sentiment"": ""Positive""
}
]
}
",200,,"{""overall_sentiment"": ""Positive"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""SIZE_DIMENSIONS"", ""aspect_term"": ""size"", ""opinion_term"": ""e ektu choto"", ""sentiment"": ""Negative""}, {""aspect_category"": ""SATISFACTION"", ""aspect_term"": ""satiating"", ""opinion_term"": ""satiating"", ""sentiment"": ""Positive""}]}"
5.0,জিনিসটা ভালো ছিল কিন্তু একটু ফাটা 😂😂😂,BIKE HELMETS HALF FACE CAP BIKE HELMET FOR MEN & WOMEN - Helmet - Helmets For Bike,Motorcycle Riding Gear,Sadness,Daraz,Negative,6,Neutral,Happy,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""জিনিসটা"", ""opinion_term"": ""ভালো ছিল"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PACKAGING:Condition"", ""aspect_term"": ""জিনিসটা"", ""opinion_term"": ""একটু ফাটা"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Happy"",""triplets"":[{""aspect_category"":""Overall_Quality"",""aspect_term"":""জিনিসটা"",""opinion_term"":""ভালো ছিল"",""sentiment"":""Positive""},{""aspect_category"":""PACKAGING:Condition"",""aspect_term"":""জিনিসটা"",""opinion_term"":""একটু ফাটা"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""জিনিসটা"", ""opinion_term"": ""ভালো ছিল"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PACKAGING:Condition"", ""aspect_term"": ""জিনিসটা"", ""opinion_term"": ""একটু ফাটা"", ""sentiment"": ""Negative""}]}",Neutral,Happy,"[{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""Jinistaa"", ""opinion_term"": ""bhola"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""Jinistaa"", ""opinion_term"": ""fataa"", ""sentiment"": ""Negative""}]","{
""overall_sentiment"": ""Neutral"",
""overall_emotion"": ""Happy"",
""triplets"": [
{
""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"",
""aspect_term"": ""Jinistaa"",
""opinion_term"": ""bhola"",
""sentiment"": ""Positive""
},
{
""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"",
""aspect_term"": ""Jinistaa"",
""opinion_term"": ""fataa"",
""sentiment"": ""Negative""
}
]
}
",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""Jinistaa"", ""opinion_term"": ""bhola"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""Jinistaa"", ""opinion_term"": ""fataa"", ""sentiment"": ""Negative""}]}"
4.7,Good Product But Package Was Cheap,A4Tech OP-730D 2X Click Optical 3D USB Mouse,Keyboard & Mouse,Fear,Pickaboo,Negative,6,Neutral,Happy,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""Product"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PACKAGING:Condition"", ""aspect_term"": ""Package"", ""opinion_term"": ""Cheap"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Happy"",""triplets"":[{""aspect_category"":""Overall_Quality"",""aspect_term"":""Product"",""opinion_term"":""Good"",""sentiment"":""Positive""},{""aspect_category"":""PACKAGING:Condition"",""aspect_term"":""Package"",""opinion_term"":""Cheap"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""Product"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PACKAGING:Condition"", ""aspect_term"": ""Package"", ""opinion_term"": ""Cheap"", ""sentiment"": ""Negative""}]}",Positive,Happy,"[{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Product"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PACKAGING"", ""aspect_term"": ""Package"", ""opinion_term"": ""Cheap"", ""sentiment"": ""Negative""}]","{
""overall_sentiment"": ""Positive"",
""overall_emotion"": ""Happy"",
""triplets"": [
{
""aspect_category"": ""PRODUCT_QUALITY"",
""aspect_term"": ""Product"",
""opinion_term"": ""Good"",
""sentiment"": ""Positive""
},
{
""aspect_category"": ""PACKAGING"",
""aspect_term"": ""Package"",
""opinion_term"": ""Cheap"",
""sentiment"": ""Negative""
}
]
}
",200,,"{""overall_sentiment"": ""Positive"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Product"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PACKAGING"", ""aspect_term"": ""Package"", ""opinion_term"": ""Cheap"", ""sentiment"": ""Negative""}]}"
1.0,onak sundor prodak but size 🦐 small,Fishing Hooks Portable Multi-size High Carbon Steel Fishhook With Barbs Fishing Tackle Accessories For Gifts,Outdoor Recreation,Love,Daraz,Positive,6,Neutral,Happy,"[{""aspect_category"": ""Design_Style"", ""aspect_term"": ""prodak"", ""opinion_term"": ""onak sundor"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Size_Dimensions"", ""aspect_term"": ""size"", ""opinion_term"": ""small"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Happy"",""triplets"":[{""aspect_category"":""Design_Style"",""aspect_term"":""prodak"",""opinion_term"":""onak sundor"",""sentiment"":""Positive""},{""aspect_category"":""Size_Dimensions"",""aspect_term"":""size"",""opinion_term"":""small"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Happy"", ""triplets"": [{""aspect_category"": ""Design_Style"", ""aspect_term"": ""prodak"", ""opinion_term"": ""onak sundor"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Size_Dimensions"", ""aspect_term"": ""size"", ""opinion_term"": ""small"", ""sentiment"": ""Negative""}]}",Neutral,Love,"[{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""size"", ""opinion_term"": ""small"", ""sentiment"": ""Negative""}]","{
""overall_sentiment"": ""Neutral"",
""overall_emotion"": ""Love"",
""triplets"": [
{
""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"",
""aspect_term"": ""size"",
""opinion_term"": ""small"",
""sentiment"": ""Negative""
}
]
}
",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Love"", ""triplets"": [{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""size"", ""opinion_term"": ""small"", ""sentiment"": ""Negative""}]}"
5.0,Very Slow Delivery but Good Product.,Lotto back pack for men laptop bag,Camping & Hiking,Sadness,Daraz,Negative,6,Neutral,Anger,"[{""aspect_category"": ""DELIVERY:Speed"", ""aspect_term"": ""Delivery"", ""opinion_term"": ""Very Slow"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""Product"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}]","{""overall_sentiment"":""Neutral"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""DELIVERY:Speed"",""aspect_term"":""Delivery"",""opinion_term"":""Very Slow"",""sentiment"":""Negative""},{""aspect_category"":""Overall_Quality"",""aspect_term"":""Product"",""opinion_term"":""Good"",""sentiment"":""Positive""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""DELIVERY:Speed"", ""aspect_term"": ""Delivery"", ""opinion_term"": ""Very Slow"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""Product"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}]}",Neutral,Love,"[{""aspect_category"": ""DELIVERY"", ""aspect_term"": ""Speed"", ""opinion_term"": ""Very Slow"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Overall_Quality"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}]","{
""overall_sentiment"": ""Neutral"",
""overall_emotion"": ""Love"",
""triplets"": [
{
""aspect_category"": ""DELIVERY"",
""aspect_term"": ""Speed"",
""opinion_term"": ""Very Slow"",
""sentiment"": ""Negative""
},
{
""aspect_category"": ""PRODUCT_QUALITY"",
""aspect_term"": ""Overall_Quality"",
""opinion_term"": ""Good"",
""sentiment"": ""Positive""
}
]
}
",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Love"", ""triplets"": [{""aspect_category"": ""DELIVERY"", ""aspect_term"": ""Speed"", ""opinion_term"": ""Very Slow"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Overall_Quality"", ""opinion_term"": ""Good"", ""sentiment"": ""Positive""}]}"
5.0,its working but speed not fast,Pendrive 32gb high speed flash drives,Storage,Happy,Daraz,Positive,6,Negative,Anger,"[{""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""working"", ""opinion_term"": ""its working"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""speed"", ""opinion_term"": ""not fast"", ""sentiment"": ""Negative""}]","{
  ""overall_sentiment"": ""Negative"",
  ""overall_emotion"": ""Anger"",
  ""triplets"": [
    {
      ""aspect_category"": ""Performance_Effectiveness"",
      ""aspect_term"": ""working"",
      ""opinion_term"": ""its working"",
      ""sentiment"": ""Positive""
    },
    {
      ""aspect_category"": ""Performance_Effectiveness"",
      ""aspect_term"": ""speed"",
      ""opinion_term"": ""not fast"",
      ""sentiment"": ""Negative""
    }
  ]
}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""working"", ""opinion_term"": ""its working"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""speed"", ""opinion_term"": ""not fast"", ""sentiment"": ""Negative""}]}",Neutral,Love,"[{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Speed"", ""opinion_term"": ""not fast"", ""sentiment"": ""Negative""}]","{
""overall_sentiment"": ""Neutral"",
""overall_emotion"": ""Love"",
""triplets"": [
{
""aspect_category"": ""PRODUCT_QUALITY"",
""aspect_term"": ""Speed"",
""opinion_term"": ""not fast"",
""sentiment"": ""Negative""
}
]
}
",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Love"", ""triplets"": [{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Speed"", ""opinion_term"": ""not fast"", ""sentiment"": ""Negative""}]}"
4.0,product same but colour uthe prochur,New Exclusive Dhupian screen print saree,Traditional_Clothing,Fear,Daraz,Negative,6,Negative,Anger,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""same"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Color_Finish"", ""aspect_term"": ""colour"", ""opinion_term"": ""uthe prochur"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Negative"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""Overall_Quality"",""aspect_term"":""product"",""opinion_term"":""same"",""sentiment"":""Positive""},{""aspect_category"":""PRODUCT_APPEARANCE_DESIGN:Color_Finish"",""aspect_term"":""colour"",""opinion_term"":""uthe prochur"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""same"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Color_Finish"", ""aspect_term"": ""colour"", ""opinion_term"": ""uthe prochur"", ""sentiment"": ""Negative""}]}",Neutral,Love,"[{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""Colour"", ""opinion_term"": ""same"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""Colour"", ""opinion_term"": ""uthe prochur"", ""sentiment"": ""Negative""}]","{
""overall_sentiment"": ""Neutral"",
""overall_emotion"": ""Love"",
""triplets"": [
{
""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"",
""aspect_term"": ""Colour"",
""opinion_term"": ""same"",
""sentiment"": ""Positive""
},
{
""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"",
""aspect_term"": ""Colour"",
""opinion_term"": ""uthe prochur"",
""sentiment"": ""Negative""
}
]
}
",200,,"{""overall_sentiment"": ""Neutral"", ""overall_emotion"": ""Love"", ""triplets"": [{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""Colour"", ""opinion_term"": ""same"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""Colour"", ""opinion_term"": ""uthe prochur"", ""sentiment"": ""Negative""}]}"
1.0,Expired items delivered but got Refund,Diamond potato 1kg ± 25 gm (CTG),"Fruits, Meat & Frozen",Sadness,Daraz,Negative,6,Negative,Anger,"[{""aspect_category"": ""EXPIRY"", ""aspect_term"": ""expired items"", ""opinion_term"": ""expired (delivered)"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Return_Refund"", ""aspect_term"": ""refund"", ""opinion_term"": ""got refund"", ""sentiment"": ""Positive""}]","{""overall_sentiment"":""Negative"",""overall_emotion"":""Anger"",""triplets"":[{""aspect_category"":""EXPIRY"",""aspect_term"":""expired items"",""opinion_term"":""expired (delivered)"",""sentiment"":""Negative""},{""aspect_category"":""Return_Refund"",""aspect_term"":""refund"",""opinion_term"":""got refund"",""sentiment"":""Positive""}]}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Anger"", ""triplets"": [{""aspect_category"": ""EXPIRY"", ""aspect_term"": ""expired items"", ""opinion_term"": ""expired (delivered)"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Return_Refund"", ""aspect_term"": ""refund"", ""opinion_term"": ""got refund"", ""sentiment"": ""Positive""}]}",Negative,Sadness,"[{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Expired items"", ""opinion_term"": ""delivered"", ""sentiment"": ""Negative""}, {""aspect_category"": ""AUTHENTICITY"", ""aspect_term"": ""Refund"", ""opinion_term"": ""got"", ""sentiment"": ""Negative""}]","{
""overall_sentiment"": ""Negative"",
""overall_emotion"": ""Sadness"",
""triplets"": [
{
""aspect_category"": ""PRODUCT_QUALITY"",
""aspect_term"": ""Expired items"",
""opinion_term"": ""delivered"",
""sentiment"": ""Negative""
},
{
""aspect_category"": ""AUTHENTICITY"",
""aspect_term"": ""Refund"",
""opinion_term"": ""got"",
""sentiment"": ""Negative""
}
]
}
",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Sadness"", ""triplets"": [{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Expired items"", ""opinion_term"": ""delivered"", ""sentiment"": ""Negative""}, {""aspect_category"": ""AUTHENTICITY"", ""aspect_term"": ""Refund"", ""opinion_term"": ""got"", ""sentiment"": ""Negative""}]}"
5.0,দেখতে সুন্দর কিন্তু কোয়ালিটি ভালো না।,Premium quality soft leather shoes sandals for women,Shoes,Sadness,Daraz,Negative,6,Negative,Sadness,"[{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""দেখতে সুন্দর"", ""opinion_term"": ""সুন্দর"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""কোয়ালিটি"", ""opinion_term"": ""ভালো না"", ""sentiment"": ""Negative""}]","{
  ""overall_sentiment"": ""Negative"",
  ""overall_emotion"": ""Sadness"",
  ""triplets"": [
    {
      ""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"",
      ""aspect_term"": ""দেখতে সুন্দর"",
      ""opinion_term"": ""সুন্দর"",
      ""sentiment"": ""Positive""
    },
    {
      ""aspect_category"": ""Overall_Quality"",
      ""aspect_term"": ""কোয়ালিটি"",
      ""opinion_term"": ""ভালো না"",
      ""sentiment"": ""Negative""
    }
  ]
}",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Sadness"", ""triplets"": [{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""দেখতে সুন্দর"", ""opinion_term"": ""সুন্দর"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""কোয়ালিটি"", ""opinion_term"": ""ভালো না"", ""sentiment"": ""Negative""}]}",Negative,Sadness,"[{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Quality"", ""opinion_term"": ""good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Quality"", ""opinion_term"": ""bad"", ""sentiment"": ""Negative""}]","{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Sadness"", ""triplets"": [{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Quality"", ""opinion_term"": ""good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Quality"", ""opinion_term"": ""bad"", ""sentiment"": ""Negative""}]} ",200,,"{""overall_sentiment"": ""Negative"", ""overall_emotion"": ""Sadness"", ""triplets"": [{""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Quality"", ""opinion_term"": ""good"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_QUALITY"", ""aspect_term"": ""Quality"", ""opinion_term"": ""bad"", ""sentiment"": ""Negative""}]}"
