Rating,Review,Product Name,Product Category,Emotion,Data Source,Sentiment,word_count,absa_overall_sentiment,absa_overall_emotion,absa_triplets_json,absa_raw_text,absa_status_code,absa_error,absa_raw_json,fw_status_code,fw_error,fw_raw_text,fw_overall_sentiment,fw_overall_emotion,fw_triplets_json,fw_raw_json
5.0,"সাউন্ড কোয়ালিটি দাম অনুযায়ী খারাপ না, তবে আরেকটু ভালো আশা করেছিলাম।",KOLEER S29 Wireless Bluetooth Speaker Power Overweight Subwoofer Card Instert FM Radio Creative Gifts - Speaker,Home Audio,Happy,Daraz,Positive,11,Neutral,Sadness,"[{""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""দাম অনুযায়ী খারাপ না"", ""sentiment"": ""Positive""}, {""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""আরেকটু ভালো আশা করেছিলাম"", ""sentiment"": ""Negative""}]","{
  ""overall_sentiment"": ""Neutral"",
  ""aspect"": ""Sadness"",
  ""triplets"": [
    {
      ""aspect_category"": ""AUDIO"",
      ""aspect_term"": ""সাউন্ড কোয়ালিটি"",
      ""opinion_term"": ""দাম অনুযায়ী খারাপ না"",
      ""sentiment"": ""Positive""
    },
    {
      ""aspect_category"": ""AUDIO"",
      ""aspect_term"": ""সাউন্ড কোয়ালিটি"",
      ""opinion_term"": ""আরেকটু ভালো আশা করেছিলাম"",
      ""sentiment"": ""Negative""
    }
  ]
}",200,,"{""overall_sentiment"": ""Neutral"", ""aspect"": ""Sadness"", ""triplets"": [{""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""দাম অনুযায়ী খারাপ না"", ""sentiment"": ""Positive""}, {""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""আরেকটু ভালো আশা করেছিলাম"", ""sentiment"": ""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""aspect"": ""Sadness"", ""triplets"": [{""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""দাম অনুযায়ী খারাপ না"", ""sentiment"": ""Positive""}, {""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""আরেকটু ভালো আশা করেছিলাম"", ""sentiment"": ""Negative""}]}",Neutral,Sadness,"[{""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""দাম অনুযায়ী খারাপ না"", ""sentiment"": ""Positive""}, {""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""আরেকটু ভালো আশা করেছিলাম"", ""sentiment"": ""Negative""}]","{""overall_sentiment"": ""Neutral"", ""aspect"": ""Sadness"", ""triplets"": [{""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""দাম অনুযায়ী খারাপ না"", ""sentiment"": ""Positive""}, {""aspect_category"": ""AUDIO"", ""aspect_term"": ""সাউন্ড কোয়ালিটি"", ""opinion_term"": ""আরেকটু ভালো আশা করেছিলাম"", ""sentiment"": ""Negative""}]}"
4.0,"tv 22"",price onujae valo product.but tv te sound badale pate jai",VIKAN 24 INC LED TV 4K VIDEO SUPPORTED,Televisions,Sadness,Daraz,Negative,13,Neutral,Anger,"[{""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""onujae valo product"", ""sentiment"": ""Positive""}, {""aspect_category"": ""AUDIO"", ""aspect_term"": ""sound"", ""opinion_term"": ""tv te sound badale pate jai"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Neutral"",""aspect"":""Anger"",""triplets"":[{""aspect_category"":""Value_for_Money"",""aspect_term"":""price"",""opinion_term"":""onujae valo product"",""sentiment"":""Positive""},{""aspect_category"":""AUDIO"",""aspect_term"":""sound"",""opinion_term"":""tv te sound badale pate jai"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""price"", ""opinion_term"": ""onujae valo product"", ""sentiment"": ""Positive""}, {""aspect_category"": ""AUDIO"", ""aspect_term"": ""sound"", ""opinion_term"": ""tv te sound badale pate jai"", ""sentiment"": ""Negative""}]}",200,,"{""overall_sentiment"": ""Negative"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""ELECTRONICS_AND_GADGETS:DISPLAY"", ""aspect_term"": ""tv"", ""opinion_term"": ""price onujae valo product"", ""sentiment"": ""Positive""}, {""aspect_category"": ""ELECTRONICS_AND_GADGETS:AUDIO"", ""aspect_term"": ""tv te sound"", ""opinion_term"": ""badale pate jai"", ""sentiment"": ""Negative""}]}",Negative,Anger,"[{""aspect_category"": ""ELECTRONICS_AND_GADGETS:DISPLAY"", ""aspect_term"": ""tv"", ""opinion_term"": ""price onujae valo product"", ""sentiment"": ""Positive""}, {""aspect_category"": ""ELECTRONICS_AND_GADGETS:AUDIO"", ""aspect_term"": ""tv te sound"", ""opinion_term"": ""badale pate jai"", ""sentiment"": ""Negative""}]","{""overall_sentiment"": ""Negative"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""ELECTRONICS_AND_GADGETS:DISPLAY"", ""aspect_term"": ""tv"", ""opinion_term"": ""price onujae valo product"", ""sentiment"": ""Positive""}, {""aspect_category"": ""ELECTRONICS_AND_GADGETS:AUDIO"", ""aspect_term"": ""tv te sound"", ""opinion_term"": ""badale pate jai"", ""sentiment"": ""Negative""}]}"
4.0,Gave me red color instead of black. The product is somewhat good.,"9D Mobile Phone video Amplifier Enlarged screen Magnifier , Phone Holder, Movie/Video Magnifier for Smartphone Enlarged Screen",Projectors,Love,Daraz,Positive,12,Negative,Anger,"[{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""color"", ""opinion_term"": ""Gave me red color instead of black"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""somewhat good"", ""sentiment"": ""Positive""}]","{
  ""overall_sentiment"": ""Negative"",
  ""aspect"": ""Anger"",
  ""triplets"": [
    {
      ""aspect_category"": ""Color_Finish"",
      ""aspect_term"": ""color"",
      ""opinion_term"": ""Gave me red color instead of black"",
      ""sentiment"": ""Negative""
    },
    {
      ""aspect_category"": ""Overall_Quality"",
      ""aspect_term"": ""product"",
      ""opinion_term"": ""somewhat good"",
      ""sentiment"": ""Positive""
    }
  ]
}",200,,"{""overall_sentiment"": ""Negative"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""color"", ""opinion_term"": ""Gave me red color instead of black"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""somewhat good"", ""sentiment"": ""Positive""}]}",200,,"{""overall_sentiment"": ""Negative"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""color"", ""opinion_term"": ""Gave me red color instead of black"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""somewhat good"", ""sentiment"": ""Neutral""}]}",Negative,Anger,"[{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""color"", ""opinion_term"": ""Gave me red color instead of black"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""somewhat good"", ""sentiment"": ""Neutral""}]","{""overall_sentiment"": ""Negative"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""color"", ""opinion_term"": ""Gave me red color instead of black"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""somewhat good"", ""sentiment"": ""Neutral""}]}"
3.0,its not a original hp pen drive its a Master copy.but the speed i's quite  work able,Pendrive 32gb high speed flash drives,Storage,Happy,Daraz,Positive,19,Negative,Anger,"[{""aspect_category"": ""Fake_Counterfeit"", ""aspect_term"": ""HP pen drive"", ""opinion_term"": ""not original; Master copy"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""speed"", ""opinion_term"": ""quite workable"", ""sentiment"": ""Positive""}]","{""overall_sentiment"":""Negative"",""aspect"":""Anger"",""triplets"":[{""aspect_category"":""Fake_Counterfeit"",""aspect_term"":""HP pen drive"",""opinion_term"":""not original; Master copy"",""sentiment"":""Negative""},{""aspect_category"":""Performance_Effectiveness"",""aspect_term"":""speed"",""opinion_term"":""quite workable"",""sentiment"":""Positive""}]}",200,,"{""overall_sentiment"": ""Negative"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""Fake_Counterfeit"", ""aspect_term"": ""HP pen drive"", ""opinion_term"": ""not original; Master copy"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""speed"", ""opinion_term"": ""quite workable"", ""sentiment"": ""Positive""}]}",200,,"{""overall_sentiment"": ""Negative"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""AUTHENTICITY:Fake_Counterfeit"", ""aspect_term"": ""hp pen drive"", ""opinion_term"": ""not a original hp pen drive"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""speed"", ""opinion_term"": ""quite work able"", ""sentiment"": ""Positive""}]}",Negative,Anger,"[{""aspect_category"": ""AUTHENTICITY:Fake_Counterfeit"", ""aspect_term"": ""hp pen drive"", ""opinion_term"": ""not a original hp pen drive"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""speed"", ""opinion_term"": ""quite work able"", ""sentiment"": ""Positive""}]","{""overall_sentiment"": ""Negative"", ""aspect"": ""Anger"", ""triplets"": [{""aspect_category"": ""AUTHENTICITY:Fake_Counterfeit"", ""aspect_term"": ""hp pen drive"", ""opinion_term"": ""not a original hp pen drive"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Performance_Effectiveness"", ""aspect_term"": ""speed"", ""opinion_term"": ""quite work able"", ""sentiment"": ""Positive""}]}"
5.0,গেঞ্জিটা অনেক ভালো কিন্তু দাম হিসাবে একটু বেশি হয়ে গেছে,SMUG. Premium T-shirt Fabric soft and comfortable,Clothing,Happy,Daraz,Positive,10,Neutral,Happy,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""গেঞ্জিটা"", ""opinion_term"": ""অনেক ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""একটু বেশি হয়ে গেছে"", ""sentiment"": ""Negative""}]","{
  ""overall_sentiment"": ""Neutral"",
  ""aspect"": ""Happy"",
  ""triplets"": [
    {
      ""aspect_category"": ""Overall_Quality"",
      ""aspect_term"": ""গেঞ্জিটা"",
      ""opinion_term"": ""অনেক ভালো"",
      ""sentiment"": ""Positive""
    },
    {
      ""aspect_category"": ""Value_for_Money"",
      ""aspect_term"": ""দাম"",
      ""opinion_term"": ""একটু বেশি হয়ে গেছে"",
      ""sentiment"": ""Negative""
    }
  ]
}",200,,"{""overall_sentiment"": ""Neutral"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""গেঞ্জিটা"", ""opinion_term"": ""অনেক ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""একটু বেশি হয়ে গেছে"", ""sentiment"": ""Negative""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""গেঞ্জিটা"", ""opinion_term"": ""অনেক ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRICE:Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""একটু বেশি হয়ে গেছে"", ""sentiment"": ""Negative""}]}",Neutral,Happy,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""গেঞ্জিটা"", ""opinion_term"": ""অনেক ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRICE:Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""একটু বেশি হয়ে গেছে"", ""sentiment"": ""Negative""}]","{""overall_sentiment"": ""Neutral"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""গেঞ্জিটা"", ""opinion_term"": ""অনেক ভালো"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRICE:Value_for_Money"", ""aspect_term"": ""দাম"", ""opinion_term"": ""একটু বেশি হয়ে গেছে"", ""sentiment"": ""Negative""}]}"
5.0,"Valoi quality, tobe kapor arektu muta korle value for money category porto.",Manfare's Premium Sports T Shirt - Active Wear - MF-521,Clothing,Happy,Daraz,Positive,12,Positive,Happy,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""Valoi quality"", ""sentiment"": ""Positive""}, {""aspect_category"": ""MATERIAL"", ""aspect_term"": ""kapor"", ""opinion_term"": ""arektu muta korle"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Positive"",""aspect"":""Happy"",""triplets"":[{""aspect_category"":""Overall_Quality"",""aspect_term"":""quality"",""opinion_term"":""Valoi quality"",""sentiment"":""Positive""},{""aspect_category"":""MATERIAL"",""aspect_term"":""kapor"",""opinion_term"":""arektu muta korle"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""Valoi quality"", ""sentiment"": ""Positive""}, {""aspect_category"": ""MATERIAL"", ""aspect_term"": ""kapor"", ""opinion_term"": ""arektu muta korle"", ""sentiment"": ""Negative""}]}",200,,"{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""Valoi quality"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""value for money"", ""opinion_term"": ""tobe kapor arektu muta korle value for money category porto"", ""sentiment"": ""Negative""}]}",Positive,Happy,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""Valoi quality"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""value for money"", ""opinion_term"": ""tobe kapor arektu muta korle value for money category porto"", ""sentiment"": ""Negative""}]","{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""quality"", ""opinion_term"": ""Valoi quality"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Value_for_Money"", ""aspect_term"": ""value for money"", ""opinion_term"": ""tobe kapor arektu muta korle value for money category porto"", ""sentiment"": ""Negative""}]}"
5.0,colour ta change tobe emni thik thak,1pc Cute Large Hair Brush Massage Comb Shower Wet Detangle Hair Brush Salon Hair Styling Tools For Women,Hair Care,Love,Daraz,Positive,7,Neutral,Sadness,"[{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""colour"", ""opinion_term"": ""change tobe emni thik thak"", ""sentiment"": ""Neutral""}]","{""overall_sentiment"":""Neutral"",""aspect"":""Sadness"",""triplets"":[{""aspect_category"":""Color_Finish"",""aspect_term"":""colour"",""opinion_term"":""change tobe emni thik thak"",""sentiment"":""Neutral""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""aspect"": ""Sadness"", ""triplets"": [{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""colour"", ""opinion_term"": ""change tobe emni thik thak"", ""sentiment"": ""Neutral""}]}",200,,"{""overall_sentiment"": ""Neutral"", ""aspect"": ""Sadness"", ""triplets"": [{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""colour"", ""opinion_term"": ""change tobe emni thik thak"", ""sentiment"": ""Negative""}]}",Neutral,Sadness,"[{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""colour"", ""opinion_term"": ""change tobe emni thik thak"", ""sentiment"": ""Negative""}]","{""overall_sentiment"": ""Neutral"", ""aspect"": ""Sadness"", ""triplets"": [{""aspect_category"": ""Color_Finish"", ""aspect_term"": ""colour"", ""opinion_term"": ""change tobe emni thik thak"", ""sentiment"": ""Negative""}]}"
5.0,delivery got delayed but loved the product.. Thank Youuu Simmi for this lovely bday gift 🎁 the packing was beautiful 😍,Curren 9052 মহিলাদের জন্য বিলাসবহুল ব্র্যান্ড ফ্যাশন স্টেইনলেস স্টিলের কব্জি ঘড়ি-কালো,Watches,Happy,Daraz,Positive,19,Positive,Love,"[{""aspect_category"": ""DELIVERY:Timeliness"", ""aspect_term"": ""delivery"", ""opinion_term"": ""got delayed"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""loved"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PACKAGING:Aesthetics"", ""aspect_term"": ""packing"", ""opinion_term"": ""was beautiful"", ""sentiment"": ""Positive""}]","{""overall_sentiment"":""Positive"",""aspect"":""Love"",""triplets"":[{""aspect_category"":""DELIVERY:Timeliness"",""aspect_term"":""delivery"",""opinion_term"":""got delayed"",""sentiment"":""Negative""},{""aspect_category"":""Overall_Quality"",""aspect_term"":""product"",""opinion_term"":""loved"",""sentiment"":""Positive""},{""aspect_category"":""PACKAGING:Aesthetics"",""aspect_term"":""packing"",""opinion_term"":""was beautiful"",""sentiment"":""Positive""}]}",200,,"{""overall_sentiment"": ""Positive"", ""aspect"": ""Love"", ""triplets"": [{""aspect_category"": ""DELIVERY:Timeliness"", ""aspect_term"": ""delivery"", ""opinion_term"": ""got delayed"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""loved"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PACKAGING:Aesthetics"", ""aspect_term"": ""packing"", ""opinion_term"": ""was beautiful"", ""sentiment"": ""Positive""}]}",200,,"{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Timeliness"", ""aspect_term"": ""delivery"", ""opinion_term"": ""got delayed"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""loved"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Condition"", ""aspect_term"": ""packing"", ""opinion_term"": ""was beautiful"", ""sentiment"": ""Positive""}]}",Positive,Happy,"[{""aspect_category"": ""Timeliness"", ""aspect_term"": ""delivery"", ""opinion_term"": ""got delayed"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""loved"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Condition"", ""aspect_term"": ""packing"", ""opinion_term"": ""was beautiful"", ""sentiment"": ""Positive""}]","{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Timeliness"", ""aspect_term"": ""delivery"", ""opinion_term"": ""got delayed"", ""sentiment"": ""Negative""}, {""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""product"", ""opinion_term"": ""loved"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Condition"", ""aspect_term"": ""packing"", ""opinion_term"": ""was beautiful"", ""sentiment"": ""Positive""}]}"
4.0,ব্যাগটা আলহামদুলিল্লাহ ভালোই... কিন্তু চেইনগুলো প্লাস্টিকের এছাড়া আর কোনো সমস্যা নেই🙃,Bili Online Fabian 30 Liter Duffel Bag (4-5 Days Tour) Waterproof-Travel Bag-Family Tour Bag-Large Travel Bag-Waterproof Bag-Premium Travel Bag - Travel Bag For Men,Luggage,Sadness,Daraz,Negative,11,Positive,Happy,"[{""aspect_category"": ""PRODUCT_QUALITY->Overall_Quality"", ""aspect_term"": ""ব্যাগটা"", ""opinion_term"": ""আলহামদুলিল্লাহ ভালোই"", ""sentiment"": ""Positive""}, {""aspect_category"": ""FASHION_AND_APPAREL->MATERIAL"", ""aspect_term"": ""চেইনগুলো"", ""opinion_term"": ""প্লাস্টিকের"", ""sentiment"": ""Negative""}]","{""overall_sentiment"":""Positive"",""aspect"":""Happy"",""triplets"":[{""aspect_category"":""PRODUCT_QUALITY->Overall_Quality"",""aspect_term"":""ব্যাগটা"",""opinion_term"":""আলহামদুলিল্লাহ ভালোই"",""sentiment"":""Positive""},{""aspect_category"":""FASHION_AND_APPAREL->MATERIAL"",""aspect_term"":""চেইনগুলো"",""opinion_term"":""প্লাস্টিকের"",""sentiment"":""Negative""}]}",200,,"{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""PRODUCT_QUALITY->Overall_Quality"", ""aspect_term"": ""ব্যাগটা"", ""opinion_term"": ""আলহামদুলিল্লাহ ভালোই"", ""sentiment"": ""Positive""}, {""aspect_category"": ""FASHION_AND_APPAREL->MATERIAL"", ""aspect_term"": ""চেইনগুলো"", ""opinion_term"": ""প্লাস্টিকের"", ""sentiment"": ""Negative""}]}",200,,"{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""ব্যাগটা"", ""opinion_term"": ""আলহামদুলিল্লাহ ভালোই"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""চেইনগুলো"", ""opinion_term"": ""প্লাস্টিকের"", ""sentiment"": ""Negative""}]}",Positive,Happy,"[{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""ব্যাগটা"", ""opinion_term"": ""আলহামদুলিল্লাহ ভালোই"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""চেইনগুলো"", ""opinion_term"": ""প্লাস্টিকের"", ""sentiment"": ""Negative""}]","{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""Overall_Quality"", ""aspect_term"": ""ব্যাগটা"", ""opinion_term"": ""আলহামদুলিল্লাহ ভালোই"", ""sentiment"": ""Positive""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN"", ""aspect_term"": ""চেইনগুলো"", ""opinion_term"": ""প্লাস্টিকের"", ""sentiment"": ""Negative""}]}"
5.0,the watch is very tiny but very nice to look. Hope get a good service,LouisWill Fashion Women Watch Square Womens Quartz Watch with Diamond Ladies Wristwatches Ceramic Strap Classic Quartz Clock High Quality Watches for Female,Watches,Love,Daraz,Positive,15,Positive,Happy,"[{""aspect_category"": ""FIT_SIZE"", ""aspect_term"": ""watch"", ""opinion_term"": ""very tiny"", ""sentiment"": ""Negative""}, {""aspect_category"": ""DESIGN"", ""aspect_term"": ""watch"", ""opinion_term"": ""very nice to look"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Customer_Support"", ""aspect_term"": ""service"", ""opinion_term"": ""Hope get a good service"", ""sentiment"": ""Neutral""}]","{
  ""overall_sentiment"": ""Positive"",
  ""aspect"": ""Happy"",
  ""triplets"": [
    {
      ""aspect_category"": ""FIT_SIZE"",
      ""aspect_term"": ""watch"",
      ""opinion_term"": ""very tiny"",
      ""sentiment"": ""Negative""
    },
    {
      ""aspect_category"": ""DESIGN"",
      ""aspect_term"": ""watch"",
      ""opinion_term"": ""very nice to look"",
      ""sentiment"": ""Positive""
    },
    {
      ""aspect_category"": ""Customer_Support"",
      ""aspect_term"": ""service"",
      ""opinion_term"": ""Hope get a good service"",
      ""sentiment"": ""Neutral""
    }
  ]
}",200,,"{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""FIT_SIZE"", ""aspect_term"": ""watch"", ""opinion_term"": ""very tiny"", ""sentiment"": ""Negative""}, {""aspect_category"": ""DESIGN"", ""aspect_term"": ""watch"", ""opinion_term"": ""very nice to look"", ""sentiment"": ""Positive""}, {""aspect_category"": ""Customer_Support"", ""aspect_term"": ""service"", ""opinion_term"": ""Hope get a good service"", ""sentiment"": ""Neutral""}]}",200,,"{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"", ""aspect_term"": ""watch"", ""opinion_term"": ""very tiny"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Design_Style"", ""aspect_term"": ""watch"", ""opinion_term"": ""very nice to look"", ""sentiment"": ""Positive""}, {""aspect_category"": ""SERVICE:Seller_Interaction"", ""aspect_term"": ""service"", ""opinion_term"": ""Hope get a good service"", ""sentiment"": ""Positive""}]}",Positive,Happy,"[{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"", ""aspect_term"": ""watch"", ""opinion_term"": ""very tiny"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Design_Style"", ""aspect_term"": ""watch"", ""opinion_term"": ""very nice to look"", ""sentiment"": ""Positive""}, {""aspect_category"": ""SERVICE:Seller_Interaction"", ""aspect_term"": ""service"", ""opinion_term"": ""Hope get a good service"", ""sentiment"": ""Positive""}]","{""overall_sentiment"": ""Positive"", ""aspect"": ""Happy"", ""triplets"": [{""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Size_Dimensions"", ""aspect_term"": ""watch"", ""opinion_term"": ""very tiny"", ""sentiment"": ""Negative""}, {""aspect_category"": ""PRODUCT_APPEARANCE_DESIGN:Design_Style"", ""aspect_term"": ""watch"", ""opinion_term"": ""very nice to look"", ""sentiment"": ""Positive""}, {""aspect_category"": ""SERVICE:Seller_Interaction"", ""aspect_term"": ""service"", ""opinion_term"": ""Hope get a good service"", ""sentiment"": ""Positive""}]}"
